created_date,job_title,job_title,min_salary,max_salary,salary_unit,city,district
2023-08-01,.Net Developer,Software Engineer,1500.0,,USD,Hà Nội,
2023-08-01,Lập Trình Viên PHP Laravel (Level Middle) - Lương Net 18-25 Triệu,Lập Trình Viên PHP Laravel (Level Middle) - Lương Net 18-25 Triệu,25.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,Unity Developer,Software Engineer,45.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,Lập Trình Viên AI,Lập Trình Viên AI,50.0,,VND,Hà Nội,Đống Đa
2023-08-01,Website Developer,Software Engineer,,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Project Leader (Tiếng Nhật N2),Project Leader (Tiếng Nhật N2),45.0,,VND,Hà Nội,Ba Đình
2023-08-01,Lập Trình Viên Flutter Developers Tại Hà Nội,Software Engineer,25.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,PHP Developer Up To $2000,Software Engineer,45.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Junior JavaScript Developer,Software Engineer,8.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,Thực Tập Sinh Network,Thực Tập Sinh Network,,,VND,Hà Nội,Đống Đa
2023-08-01,Business Analyst (Lương Từ 18 Triệu),Business Analyst (Lương Từ 18 Triệu),18.0,,VND,Hà Nội,Ba Đình
2023-08-01,Tester Làm Việc Khách Hàng Âu Mỹ (Device Gaming),Tester Làm Việc Khách Hàng Âu Mỹ (Device Gaming),,,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,Chuyên Viên IT Helpdesk,Chuyên Viên IT Helpdesk,,,VND,Hồ Chí Minh,Quận 2
2023-08-01,R&D (Research & Development) Intern,R&D (Research & Development) Intern,8.0,10.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Devops Cloudops Engineer,Devops Cloudops Engineer,,,VND,Hồ Chí Minh,Phú Nhuận
2023-08-01,Senior QA Automation Engineer,Senior QA Automation Engineer,,,VND,Hồ Chí Minh,Phú Nhuận
2023-08-01,Manual Tester,Manual Tester,35.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Mid-Level Backend Developer (Nodejs),Software Engineer,25.0,,VND,Hồ Chí Minh,Quận 7
2023-08-01,Nhân Viên Kỹ Thuật Máy Tính Tại Hà Nội,Nhân Viên Kỹ Thuật Máy Tính Tại Hà Nội,5.0,,VND,Hà Nội,Hà Đông
2023-08-01,Account Manager (Tiếng Nhật),Account Manager (Tiếng Nhật),,,VND,Hà Nội,
2023-08-01,"Front End Developer Intern (JavaScript, Vuejs/Nuxtjs) - Fulltime",Software Engineer,4.0,,VND,Hồ Chí Minh,Quận 4
2023-08-01,Business Analyst,Business Analyst,,,VND,Hồ Chí Minh,
2023-08-01,Mobile Developer,Software Engineer,40.0,,VND,Hồ Chí Minh,Quận 2
2023-08-01,Lập Trình Viên Mobile ( Mobile Developer ),Software Engineer,,,VND,Cần Thơ,Ninh Kiều
2023-08-01,Lập Trình Viên - Cần Thơ,Lập Trình Viên - Cần Thơ,,,VND,Cần Thơ,Ninh Kiều
2023-08-01,Lập Trình Viên Mobile ( Mobile Developer ),Software Engineer,,,VND,Cần Thơ,Ninh Kiều
2023-08-01,Tester - Cần Thơ,Tester - Cần Thơ,,,VND,Cần Thơ,Ninh Kiều
2023-08-01,Nhân Viên 2D Artist - Cầu Giấy Hà Nội,Nhân Viên 2D Artist - Cầu Giấy Hà Nội,8.0,25.0,VND,Hà Nội,Cầu Giấy
2023-08-01,TTS Lập Trình Viên Hệ Thống Nhúng (Sau 6 Tháng Sang Nhật),TTS Lập Trình Viên Hệ Thống Nhúng (Sau 6 Tháng Sang Nhật),34.0,,VND,Nước Ngoài,
2023-08-01,Solution Architect - Trung Tâm Công Nghệ,Solution Architect - Trung Tâm Công Nghệ,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Java Team Leader (Backend) - Trung Tâm Công Nghệ,Java Team Leader (Backend) - Trung Tâm Công Nghệ,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Data Governance - Trung Tâm Công Nghệ,Data Governance - Trung Tâm Công Nghệ,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Chuyên Viên Kiểm Thử Phần Mềm (Tester) Thu Nhập 15-20M,Chuyên Viên Kiểm Thử Phần Mềm (Tester) Thu Nhập 15-20M,15.0,20.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Lập Trình Viên Ruby On Rail,Lập Trình Viên Ruby On Rail,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Nhân Viên IT App (Có Kinh Nghiệm Làm Về Livestream),Nhân Viên IT App (Có Kinh Nghiệm Làm Về Livestream),10.0,,VND,Hồ Chí Minh,Tân Phú
2023-08-01,Web Fullstack Developer,Software Engineer,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Fullstack Developer,Software Engineer,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,IOS/Swift Internship,IOS/Swift Internship,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,IOS/Swift Internship,IOS/Swift Internship,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Site Reliability Engineer,Site Reliability Engineer,,,VND,Hà Nội,Đống Đa
2023-08-01,Lập Trình Ruby On Rails,Lập Trình Ruby On Rails,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,UI/UX Designer,UI/UX Designer,15.0,20.0,VND,Hà Nội,
2023-08-01,Nhân Viên Chăm Sóc Khách Hàng Tiếng Trung/Customer Support (Chinese- Mandarin),Nhân Viên Chăm Sóc Khách Hàng Tiếng Trung/Customer Support (Chinese- Mandarin),10.0,18.0,VND,Hồ Chí Minh,"Quận 3, Quận 12"
2023-08-01,Java Developer (Middle/Senior),Software Engineer,,,VND,Hồ Chí Minh,
2023-08-01,Brse - Kỹ Sư Cầu Nối (Tiếng Nhật N2-Biết Tech),Brse - Kỹ Sư Cầu Nối (Tiếng Nhật N2-Biết Tech),20.0,55.0,VND,Hà Nội,Cầu Giấy
2023-08-01,IT Comtor (Japanese) - Mức Lương Upto 25M,IT Comtor (Japanese) - Mức Lương Upto 25M,25.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,"Wordpress Developer (Lương 15,000,000Đ - 20.000.000Đ/Tháng)",Software Engineer,15.0,20.0,VND,Hồ Chí Minh,Quận 10
2023-08-01,IT Customer Support Upto 12M,IT Customer Support Upto 12M,9.0,12.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Frontend Developer - Vuejs Electron (Làm Product),Software Engineer,25.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,"Mobile Developer (Android/IOS, React Native, Flutter)",Software Engineer,8.0,35.0,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,Lập Trình Viên Unity/C#,Lập Trình Viên Unity/C#,1500.0,,USD,Hà Nội,Hà Đông
2023-08-01,Lập Trinh .Net - Dự Án Chính Quyền Số,Lập Trinh .Net - Dự Án Chính Quyền Số,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Powerapps Specialist,Powerapps Specialist,,,VND,Hồ Chí Minh,Quận 1
2023-08-01,Nhân Viên IT Support/ IT Helpdesk,Nhân Viên IT Support/ IT Helpdesk,,,VND,Bình Dương,Thủ Dầu Một
2023-08-01,Senior Designer,Senior Designer,,,VND,Hồ Chí Minh,Phú Nhuận
2023-08-01,Frontend Developer - Mobile,Software Engineer,,,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,Software Engineer(C#),Software Engineer(C#),600.0,,USD,Hà Nội,
2023-08-01,Lập Trình Mobile - Dự Án Chính Quyền Số - HN,Lập Trình Mobile - Dự Án Chính Quyền Số - HN,20.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Nhân Viên IT,Nhân Viên IT,8.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,Ruby On Rails Developer (1 Năm Kinh Nghiệm),Software Engineer,20.0,,VND,Hà Nội,
2023-08-01,Middle Java Developer (Remote Hybrid),Software Engineer,1500.0,,USD,Hà Nội,Ba Đình
2023-08-01,Middle Python Developer (Remote Hybrid),Software Engineer,1500.0,,USD,Hà Nội,Ba Đình
2023-08-01,IT Support / Helpdesk,IT Support / Helpdesk,10.0,,VND,Hồ Chí Minh,Quận 6
2023-08-01,IT Support Engineers (Experienced),IT Support Engineers (Experienced),10.0,15.0,VND,Hà Nội,Đống Đa
2023-08-01,Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst) - Dự Án Chính Quyền Số,Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst) - Dự Án Chính Quyền Số,20.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Quality Assurance (Up To 12M),Quality Assurance (Up To 12M),7.0,12.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Middle Vuejs Developer (Remote Hybrid),Software Engineer,1500.0,,USD,Hà Nội,Ba Đình
2023-08-01,Blockchain Leader,Blockchain Leader,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Kỹ Sư Mạng Và Bảo Mật,Kỹ Sư Mạng Và Bảo Mật,,,VND,Hà Nội,Đống Đa
2023-08-01,Trưởng Nhóm Tích Hợp Mạng Và Bảo Mật,Trưởng Nhóm Tích Hợp Mạng Và Bảo Mật,,,VND,Hà Nội,Đống Đa
2023-08-01,Project Manager Up To 60M Net,Project Manager Up To 60M Net,30.0,60.0,VND,Hà Nội,Đống Đa
2023-08-01,"Lập Trình Viên Java (Milde/Senior, Thu Nhập Từ 20-35Tr/Tháng)","Lập Trình Viên Java (Milde/Senior, Thu Nhập Từ 20-35Tr/Tháng)",20.0,35.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Tester,Tester,,,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,Lập Trình Backend Developer (Java/Spring/MySQL),Software Engineer,10.0,15.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên Làm Việc Online Toàn Quốc,Lập Trình Viên Làm Việc Online Toàn Quốc,,,VND,Toàn Quốc,
2023-08-01,Unity Developer,Software Engineer,45.0,,VND,Hồ Chí Minh,Quận 10
2023-08-01,Nhân Viên Frontend Developer,Software Engineer,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Business Analyst (8-15M),Business Analyst (8-15M),8.0,15.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Nhân Viên Tester - Dự Án Easy Boss,Nhân Viên Tester - Dự Án Easy Boss,8.0,10.0,VND,Hà Nội,Đống Đa
2023-08-01,Project Manager [HCM],Project Manager [HCM],,,VND,Hồ Chí Minh,
2023-08-01,Java Developer (Dự Án Viễn Thông),Software Engineer,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Frontend Developer (Reactjs/Angular) - Dự Án Viễn Thông,Software Engineer,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Mobile Developer (React Native/Flutter),Software Engineer,35.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Product Owner,Product Owner,25.0,,VND,Hà Nội,Đống Đa
2023-08-01,PHP Developer (Web Wordpress),Software Engineer,,,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,Software Architect (Senior),Software Architect (Senior),50.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Comtor IT,Comtor IT,10.0,20.0,VND,Hà Nội,
2023-08-01,PHP Backend Developer,Software Engineer,1000.0,,USD,Hà Nội,
2023-08-01,Game Designer,Game Designer,8.0,20.0,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Backend Engineer (Nodejs/Golang - Upto 30M),Backend Engineer (Nodejs/Golang - Upto 30M),30.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,Fullstack Developer (Nodejs/Golang - Upto 30M),Software Engineer,30.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,Lập Trình Viên Nodejs/Golang (Upto 35M),Lập Trình Viên Nodejs/Golang (Upto 35M),35.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,.Net Developer,Software Engineer,2200.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,Lập Trình Viên Ruby On Rails/ Reactjs (Thu Nhập Upto 30 Triệu),Lập Trình Viên Ruby On Rails/ Reactjs (Thu Nhập Upto 30 Triệu),30.0,,VND,Hà Nội,Từ Liêm
2023-08-01,Nhân Viên Phát Triển Phần Mềm,Nhân Viên Phát Triển Phần Mềm,,,VND,Bắc Ninh,TP Bắc Ninh
2023-08-01,Lập Trình Viên Dotnet Thu Nhập Hấp Dẫn,Lập Trình Viên Dotnet Thu Nhập Hấp Dẫn,,,VND,Hà Nội,Thanh Xuân
2023-08-01,Senior Fullstack Dev (Nodejs/Golang/PHP/Java - Upto 40M),Senior Fullstack Dev (Nodejs/Golang/PHP/Java - Upto 40M),25.0,40.0,VND,Hà Nội,Thanh Xuân
2023-08-01,IT Project Manager (Finance/ Bank Experienced),IT Project Manager (Finance/ Bank Experienced),,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Fullstack Dev (Java/JavaScript) - Digital Banking Project,Fullstack Dev (Java/JavaScript) - Digital Banking Project,1500.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,Project Manager,Project Manager,20.0,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Front End Developer ( Thu Nhập Lên Đến 1000 Usd ),Software Engineer,8.0,15.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Junior React Native Developer,Software Engineer,750.0,1000.0,USD,Hà Nội,Cầu Giấy
2023-08-01,Junior React.JS Developer,Software Engineer,600.0,750.0,USD,Hà Nội,Cầu Giấy
2023-08-01,Junior Java Backend,Junior Java Backend,750.0,1000.0,USD,Hà Nội,Cầu Giấy
2023-08-01,Smartcontract,Smartcontract,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Junior Node.JS Dev ( Backend ),Junior Node.JS Dev ( Backend ),750.0,1000.0,USD,Hà Nội,Cầu Giấy
2023-08-01,PHP Laravel Developer,Software Engineer,15.0,30.0,VND,Hà Nội,
2023-08-01,Nhân Viên Kỹ Thuật Máy In,Nhân Viên Kỹ Thuật Máy In,9.0,15.0,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,Thực Tập Sinh Python,Thực Tập Sinh Python,,,VND,Hà Nội: Hồ Chí Minh: Quận 1,
2023-08-01,Nhân Viên Hỗ Trợ Khách Hàng,Nhân Viên Hỗ Trợ Khách Hàng,,,VND,Hà Nội: Ba Đình: Hồ Chí Minh: Quận 1,
2023-08-01,Kỹ Sư Vận Hành Trung Tâm Dữ Liệu (Data Center Engineer Idc Alibaba) Salary Up To 20M,Kỹ Sư Vận Hành Trung Tâm Dữ Liệu (Data Center Engineer Idc Alibaba) Salary Up To 20M,15.0,,VND,Hồ Chí Minh,
2023-08-01,Fresher IOS (Swift/ Objective C),Fresher IOS (Swift/ Objective C),12.0,,VND,Hà Nội,Đống Đa
2023-08-01,Angular Developer (Junior),Software Engineer,20.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Lập Trình Web Wordpress,Lập Trình Web Wordpress,9.0,,VND,Hồ Chí Minh,Quận 5
2023-08-01,Kỹ Thuật Viên Vận Hành Triển Khai Dịch Vụ Network - Hải Phòng,Kỹ Thuật Viên Vận Hành Triển Khai Dịch Vụ Network - Hải Phòng,8.0,12.0,VND,Hải Phòng,
2023-08-01,Senior Manual Tester,Senior Manual Tester,45.0,,VND,Hồ Chí Minh,
2023-08-01,Thực Tập Sinh Mobile,Thực Tập Sinh Mobile,4.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Junior Unity Developer,Software Engineer,15.0,30.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Senior Devops Từ 3 Năm Kinh Nghiệm (Tiếng Anh Giao Tiếp),Senior Devops Từ 3 Năm Kinh Nghiệm (Tiếng Anh Giao Tiếp),50.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Fresher React Native Developer (Up To 10M),Software Engineer,7.0,10.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Thực Tập Sinh React Native (Up To 5M),Thực Tập Sinh React Native (Up To 5M),4.0,5.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên PHP Wordpress,Lập Trình Viên PHP Wordpress,10.0,45.0,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Embedded Engineer For Aosp,Embedded Engineer For Aosp,1500.0,,USD,Hồ Chí Minh: Tân Bình: Đà Nẵng: Hải Châu,
2023-08-01,Comtor Tiếng Nhật (N2),Comtor Tiếng Nhật (N2),23.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Brse Tại Nhật Bản,Brse Tại Nhật Bản,,,VND,Nước Ngoài,
2023-08-01,Fresher Software Engineer Java/Python/Vuejs - Hybrid,Fresher Software Engineer Java/Python/Vuejs - Hybrid,18.0,,VND,Hà Nội,Ba Đình
2023-08-01,Nhân Viên Kỹ Thuật Triển Khai Lương Từ 7 Triệu,Nhân Viên Kỹ Thuật Triển Khai Lương Từ 7 Triệu,9.0,,VND,Hà Nội,
2023-08-01,"Backend Developer (E-Commerce, Java, Spring, Sql) Hà Nội",Software Engineer,2500.0,,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Flutter Developer,Software Engineer,20.0,,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,Font-End Engineer (PHP Laravel),Font-End Engineer (PHP Laravel),,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Nhân Viên UI/UX Design,Nhân Viên UI/UX Design,,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Nodejs Developer (Ts),Software Engineer,12.0,25.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Frontend Developer Mảng Game (Mỹ Đình 2 - Nam Từ Liêm - Hà Nội),Software Engineer,800.0,1500.0,USD,Hà Nội,Nam Từ Liêm
2023-08-01,"Senior Backend Developer (Nodejs, Reactjs, JavaScript)",Software Engineer,30.0,40.0,VND,Hồ Chí Minh,Quận 1
2023-08-01,Trưởng Nhóm Tích Hợp Mạng Và Bảo Mật,Trưởng Nhóm Tích Hợp Mạng Và Bảo Mật,,,VND,Hà Nội,Đống Đa
2023-08-01,Nhân Viên Tester,Nhân Viên Tester,12.0,25.0,VND,Hà Nội,"Cầu Giấy, Tây Hồ"
2023-08-01,Thực Tập Sinh - Mạng Và Bảo Mật,Thực Tập Sinh - Mạng Và Bảo Mật,,,VND,Hà Nội,Đống Đa
2023-08-01,Devops Engineer (On-Premise),Devops Engineer (On-Premise),,,VND,Hà Nội,Cầu Giấy
2023-08-01,Lập Trình Viên PHP,Lập Trình Viên PHP,20.0,,VND,Thừa Thiên Huế,TP Huế
2023-08-01,Lập Trình Unity,Lập Trình Unity,20.0,,VND,Thừa Thiên Huế,TP Huế
2023-08-01,C Developer,Software Engineer,15.0,,VND,Thừa Thiên Huế,TP Huế
2023-08-01,Net Fullstack Định Hướng Tech Lead,Net Fullstack Định Hướng Tech Lead,20.0,30.0,VND,Hà Nội,Hoàng Mai
2023-08-01,Chuyên Viên Quản Lý Hệ Thống Thông Tin,Chuyên Viên Quản Lý Hệ Thống Thông Tin,10.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Chuyên Viên Tester,Chuyên Viên Tester,10.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Java Developer Senior - Offer Up To 40M,Software Engineer,40.0,,VND,Hà Nội,Đống Đa
2023-08-01,Python Developer,Software Engineer,10.0,20.0,VND,Hồ Chí Minh,Quận 4
2023-08-01,Python/Odoo Developer - Offer Up To 35M,Software Engineer,35.0,,VND,Hà Nội,Đống Đa
2023-08-01,Business Analyst (English/Ecommerce),Business Analyst (English/Ecommerce),,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Nhân Viên Tester,Nhân Viên Tester,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Nhân Viên Front-End Dev,Nhân Viên Front-End Dev,1000.0,2000.0,USD,Hà Nội,Hà Đông
2023-08-01,Chuyên Viên Kiểm Thử (Manual Tester) - Từ 2 Năm Kinh Nghiệm - Jlpt N2 - Mức Lương Upto 25M,Chuyên Viên Kiểm Thử (Manual Tester) - Từ 2 Năm Kinh Nghiệm - Jlpt N2 - Mức Lương Upto 25M,25.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Backend Developer (Mỹ Đình 2 - Nam Từ Liêm - Hà Nội),Software Engineer,800.0,1500.0,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Nhân Viên IT (IT Helpdesk),Nhân Viên IT (IT Helpdesk),8.0,12.0,VND,Hồ Chí Minh,Quận 1
2023-08-01,Senior .Net Developer (Tiếng Anh Giao Tiếp Tốt)- Lương Upto 45M,Software Engineer,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Lập Trình Viên Java (Thu Nhập Từ 15 - 30 Triệu),Lập Trình Viên Java (Thu Nhập Từ 15 - 30 Triệu),15.0,30.0,VND,Hà Nội,Tây Hồ
2023-08-01,Data Scientist (Làm Việc Tại Tp. HCM),Data Scientist (Làm Việc Tại Tp. HCM),,,VND,Hồ Chí Minh,Quận 3
2023-08-01,IT Support,IT Support,9.0,12.0,VND,Hà Nội,Long Biên
2023-08-01,Thực Tập Sinh Unity Developer,Software Engineer,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Thực Tập Sinh Lập Trình Phần Mềm,Thực Tập Sinh Lập Trình Phần Mềm,,,VND,Hà Nội,Hà Đông
2023-08-01,Junior IT Administrator,Junior IT Administrator,,,VND,Hà Nội,Hai Bà Trưng
2023-08-01,Data Engineer Thu Nhập Up To 50M,Data Engineer Thu Nhập Up To 50M,25.0,50.0,VND,Hà Nội,Hà Đông
2023-08-01,Nodejs Developer (Ts),Software Engineer,12.0,25.0,VND,Hà Nội,Thanh Xuân
2023-08-01,.Net Developer,Software Engineer,25.0,,VND,Hà Nội,Hà Đông
2023-08-01,Full Stack .Net Engineer,Full Stack .Net Engineer,2500.0,,USD,Hà Nội,Hai Bà Trưng
2023-08-01,Middle/Senior Business Analyst (Database/ Sql),Middle/Senior Business Analyst (Database/ Sql),2300.0,,USD,Hồ Chí Minh,
2023-08-01,Unity Developer (Từ 1 Năm Kinh Nghiệm),Software Engineer,10.0,15.0,VND,Hà Nội,Cầu Giấy
2023-08-01,"Back End Developer (Golang, Python3) - Quận 2",Software Engineer,1000.0,2000.0,USD,Hồ Chí Minh,Quận 2
2023-08-01,Lập Trình Viên/ Kỹ Sư Thiết Kế Phần Mềm,Lập Trình Viên/ Kỹ Sư Thiết Kế Phần Mềm,,,VND,Hải Phòng,An Dương
2023-08-01,Trưởng Phòng Công Nghệ Thông Tin (Hệ Thống & IT Helpdesk),Trưởng Phòng Công Nghệ Thông Tin (Hệ Thống & IT Helpdesk),30.0,40.0,VND,Hà Nội,Ba Đình
2023-08-01,Nodejs Developer - Đà Nẵng,Software Engineer,,,VND,Đà Nẵng,Hải Châu
2023-08-01,"Developer (Odoo, 13-17 Tháng Lương/Năm)",Software Engineer,40.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Nhân Viên IT,Nhân Viên IT,8.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,Senior .Net Developer,Software Engineer,2000.0,,USD,Hà Nội,Hai Bà Trưng
2023-08-01,React Native Developer,Software Engineer,18.0,23.0,VND,Hà Nội,Hoàn Kiếm
2023-08-01,Software Architect (Sa),Software Architect (Sa),2500.0,,USD,Hà Nội,"Cầu Giấy, Hai Bà Trưng"
2023-08-01,Chuyên Viên Kiểm Thử Phần Mềm (Tester) Từ 6 Tháng Kinh Nghiệm,Chuyên Viên Kiểm Thử Phần Mềm (Tester) Từ 6 Tháng Kinh Nghiệm,10.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst-Ba),Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst-Ba),10.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên,Lập Trình Viên,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Quản Trị Cơ Sở Dữ Liệu,Quản Trị Cơ Sở Dữ Liệu,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Phân Tích Nghiệp Vụ,Phân Tích Nghiệp Vụ,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên Mobile/.Net,Lập Trình Viên Mobile/.Net,1500.0,,USD,Hà Nội,Đông Anh
2023-08-01,Unity Developer,Software Engineer,40.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Nhân Viên IT Support,Nhân Viên IT Support,8.0,9.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Lập Trình Viên ( Java/Python) - Lương Up To 30 Triệu,Lập Trình Viên ( Java/Python) - Lương Up To 30 Triệu,30.0,,VND,Đà Nẵng,Hải Châu
2023-08-01,IT Comtor,IT Comtor,15.0,20.0,VND,Đà Nẵng,Hải Châu
2023-08-01,Nhân Viên Kỹ Thuật Ép Kính,Nhân Viên Kỹ Thuật Ép Kính,8.0,10.0,VND,Hà Nội,
2023-08-01,Junior App Tester - Up To 15M,Junior App Tester - Up To 15M,8.0,15.0,VND,Hà Nội,
2023-08-01,Trưởng Phòng Dịch Vụ Kỹ Thuật,Trưởng Phòng Dịch Vụ Kỹ Thuật,15.0,18.0,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,Ruby On Rails Developer,Software Engineer,,,VND,Hồ Chí Minh: Gò Vấp: Hà Nội: Đống Đa: Đà Nẵng: Sơn Trà,
2023-08-01,Backend Developer,Software Engineer,,,VND,Hà Nội,Hà Đông
2023-08-01,IOS Intern,IOS Intern,4.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Quản Lý Nhà Máy Biết Tiếng Trung Hoặc Tiếng Anh Tại Bình Dương,Quản Lý Nhà Máy Biết Tiếng Trung Hoặc Tiếng Anh Tại Bình Dương,12.0,18.0,VND,Bình Dương,Dĩ An
2023-08-01,QA/Tester (Intern),QA/Tester (Intern),4.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Chuyên Viên Vận Hành IT (Quản Trị Hệ Thống Voice Ip),Chuyên Viên Vận Hành IT (Quản Trị Hệ Thống Voice Ip),20.0,30.0,VND,Hà Nội,Đống Đa
2023-08-01,Thực Tập Web Developer - Vuejs,Software Engineer,2.0,,VND,Hồ Chí Minh,Quận 2
2023-08-01,Devops Engineer (Lương Upto 45M Từ 2 Năm Kinh Nghiệm),Devops Engineer (Lương Upto 45M Từ 2 Năm Kinh Nghiệm),45.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,"Kỹ Thuật Viên Livestream/ Truyền Hình Trực Tiếp Giải Golf, Lương: 10-17Tr + Phụ Cấp","Kỹ Thuật Viên Livestream/ Truyền Hình Trực Tiếp Giải Golf, Lương: 10-17Tr + Phụ Cấp",10.0,17.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Lập Trình Viên Vuejs,Lập Trình Viên Vuejs,15.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Quản Trị Hệ Thống - System Admin,Quản Trị Hệ Thống - System Admin,9.0,15.0,VND,Hà Nội,Đống Đa
2023-08-01,Nhân Viên Xử Lý Dữ Liệu AI Part Time,Nhân Viên Xử Lý Dữ Liệu AI Part Time,2.0,5.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Project Manager,Project Manager,,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Account Manager (H/S.Ware) - Quận 4,Account Manager (H/S.Ware) - Quận 4,500.0,800.0,USD,Hồ Chí Minh,
2023-08-01,Tester - Cần Thơ,Tester - Cần Thơ,,,VND,Cần Thơ,Ninh Kiều
2023-08-01,Lập Trình Viên - Cần Thơ,Lập Trình Viên - Cần Thơ,,,VND,Cần Thơ,Ninh Kiều
